id,provinsi_id,nama,tempat_lahir,tanggal_lahir,jabatan,fraksi,alamat,keterangan
5997,33,SARWO ISWOYO,,04 Maret 1958,Anggota, Partai Demokrasi Indonesia Perjuangan,"CERME RT 05/2, CERME, JUWANGI, BOYOLALI, JAWA TENGAH",
5998,33,NGADIRAN,,11 Oktober 1970,Anggota, Partai Demokrasi Indonesia Perjuangan,"BOJA RT 06/2, KROBOKAN, JUWANGI, BOYOLALI, JAWA TENGAH",
5999,33,NUGROHO,,11 04 1976,Anggota, Partai Demokrasi Indonesia Perjuangan,"KADIREJO RT 09/1, KADIPATEN, ANDONG, BOYOLALI, JAWA TENGAH",
6000,33,INDAH TRI WAHYUNI,,24 Oktober 1983,Anggota, Partai Demokrasi Indonesia Perjuangan,"REMBUN RT 2/3, REMBUN, NOGOSARI, BOYOLALI, JAWA TENGAH",
6001,33,MIFTAHUDIN,,07 Mei 1971,Anggota, Partai Demokrasi Indonesia Perjuangan,"GLAGAH OMBO RT 9/3, BLUMBANG, KLEGO, BOYOLALI, JAWA TENGAH",
6002,33,AGUS WAHYUDI,,03 04 1970,Anggota, Partai Demokrasi Indonesia Perjuangan,"MLOKOLEGI RT 6/1, SEMBUNGAN, NOGOSARI, BOYOLALI, JAWA TENGAH",
6003,33,RIBUT BUDI SANTOSO,,21 Januari 1972,Anggota, Partai Demokrasi Indonesia Perjuangan,"TEGALRAYUNG RT 13/4, PELEM, SIMO, BOYOLALI, JAWA TENGAH",
6004,33,"S. PARYANTO, SH",,04 Juni 1967,Anggota, Partai Demokrasi Indonesia Perjuangan,"KARANGKEPOH RT 6/4, BANARAN, BOYOLALI, BOYOLALI, JAWA TENGAH",
6005,33,"AGUNG SUPARDI, S.Pd",,12 Desember 1965,Ketua, Partai Demokrasi Indonesia Perjuangan,"NGESREP RT 6/1, NGESREP, NGEMPLAK, BOYOLALI, JAWA TENGAH",
6006,33,"DWI LESTARI NUGRAHANINGSIH, A.Md",,06 Maret 1976,Anggota, Partai Demokrasi Indonesia Perjuangan,"NGEBORAN RT 5/3, KARANGDUREN, SAWIT, BOYOLALI, JAWA TENGAH",
6007,33,"SUYADI, SE",,06 Oktober 1975,Anggota, Partai Demokrasi Indonesia Perjuangan,"RANDUKUNING RT 3/1, GLINTANG, SAMBI, BOYOLALI, JAWA TENGAH",
6008,33,"NINDYO SULISTIYO, A.Md",,19 Juni 1964,Anggota, Partai Demokrasi Indonesia Perjuangan,"JETIS RT 5/1, TANJUNGSARI, BANYUDONO, BOYOLALI, JAWA TENGAH",
6009,33,"A. EKA WARDAYA, SP, MM",,23 Juni 1971,Sekretaris, Partai Demokrasi Indonesia Perjuangan,"RINGINWOK RT 3/1, JAGOAN , SAMBI, BOYOLALI, JAWA TENGAH",
6010,33,JOKO MULYONO,,11 Maret 1978,Anggota, Partai Demokrasi Indonesia Perjuangan,"SUKORAME RT 1/2, SUKORAME, MUSUK, BOYOLALI, JAWA TENGAH",
6011,33,"SUMARJA, A.Md",,09 Juni 1968,Anggota, Partai Demokrasi Indonesia Perjuangan,"GEGERMOYO RT 6/2, CLUNTANG, MUSUK, BOYOLALI, JAWA TENGAH",
6012,33,"JOKO MARYANTO, SE",,11 Maret 1974,Anggota, Partai Demokrasi Indonesia Perjuangan,"SIDOTOPO RT 19/3, MLIWIS, CEPOGO, BOYOLALI, JAWA TENGAH",
6013,33,"H. FUADI, SH, MH",,23 Februari 1963,Anggota, Partai GOLKAR,"JL. KENANGA 12 SUROWEDANAN RT 04/09, PULISEN, BOYOLALI, BOYOLALI, JAWA TENGAH",
6014,33,"Ir. Y. SRIYADI, MH",,27 Juli 1958,Anggota, Partai GOLKAR,"SIDOSARI RT 03/04, URUTSEWU, AMPEL, BOYOLALI, JAWA TENGAH",
6015,33,"DIANA CRISTININGRUM, SE",,14 Maret 1979,Anggota, Partai GOLKAR,"GENENGSARI RT 02/01, GENENGSARI, KEMUSU, BOYOLALI, JAWA TENGAH",
6016,33,"AGUS ALI ROSIDI, SH",,26 Juli 1967,Ketua, Partai GOLKAR,"BENDO RT 04/01, BENDO, NOGOSARI, BOYOLALI, JAWA TENGAH",
6017,33,"HANUNG KUSUMA PRABOWO, SH",,10 Oktober 1985,Sekretaris, Partai GOLKAR,"KEBONDALEM RT 3/1, BENDAN, BANYUDONO, BOYOLALI, JAWA TENGAH",
6018,33,Drs. EDI NIRMOLO,,13 Maret 1961,Wakil Ketua, Partai GOLKAR,"TAMPIR BARU RT 5/5, MUSUK, MUSUK, BOYOLALI, JAWA TENGAH",
6019,33,ADI MARYONO,,03 Desember 1977,Anggota, Partai Gerakan Indonesia Raya,"DK. BAKALAN RT 02/06, TANDUK, AMPEL, BOYOLALI, JAWA TENGAH",
6020,33,WATIAH,,15 Agustus 1986,Sekretaris, Partai Gerakan Indonesia Raya,"KARANGBOYO RT 002/006, BANYUSRI, WONOSEGORO, BOYOLALI, JAWA TENGAH",
6021,33,TIYONO,,03 Juli 1968,Wakil Ketua, Partai Gerakan Indonesia Raya,"JANGKUNGAN RT 004/002, GLONGGONG, NOGOSARI, BOYOLALI, JAWA TENGAH",
6022,33,H. WIDODO,,12 Desember 1964,Ketua, Partai Gerakan Indonesia Raya,"SUMBUNG RT 001/002, SUMBUNG, CEPOGO, BOYOLALI, JAWA TENGAH",
6023,33,"H. SANTOSO BUDI RAHARJO, Ir",,20 Mei 1962,Sekretaris, Amanat Bangsa dan Demokrat,"BAKALAN RT 002/003, CATUR, SAMBI, BOYOLALI, JAWA TENGAH",
6024,33,"MULYANTO, S.H",,18 Maret 1961,Anggota, Amanat Bangsa dan Demokrat,"DODOGAN GEDE RT 05/01, SALAKAN, TERAS, BOYOLALI, JAWA TENGAH",
6025,33,DHOFARI,,03 Oktober 1964,Anggota, Amanat Bangsa dan Demokrat,"JATEN RT 02/01, SIMO, SIMO, BOYOLALI, JAWA TENGAH",
6026,33,"MUSTHOFA, S.H.",,09 Maret 1975,Ketua, Amanat Bangsa dan Demokrat,"SAWAHAN RT 01/01, NGEMPLAK, NGEMPLAK, BOYOLALI, JAWA TENGAH",
6027,33,,,,,,,
6028,33,"H. SUPRAYOGI, S.IP",BANYUMAS,29/05/1968,ANGGOTA KOMISI C,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6029,33,SLAMET IBNU ANSORI,BANYUMAS,28/10/1971,WAKIL KETUA DPRD,FRAKSI PKB,,
6030,33,DWI ASIH LINTARTI,BANYUMAS,13/07/1964,KETUA KOMISI D,FRAKSI PKB,,
6031,33,"H. WORO SULISTIYONO, SH",BANYUMAS,24871,SEKRETARIS KOMISI A,FRAKSI PKB,,
6032,33,KHODIMAH,BANYUMAS,27/12/1961,ANGGOTA KOMISI B,FRAKSI PKB,,
6033,33,"YATIN, SE., MM",BANYUMAS,24686,ANGGOTA KOMISI C,FRAKSI PKB,,
6034,33,"MUSTOFA, S.Ag",BANYUMAS,30/03/1960,WAKIL KETUA BADAN KEHORMATAN,FRAKSI PKB,,
6035,33,DARISUN,BANYUMAS,14/07/1968,SEKRETARIS KOMISI B,FRAKSI PKB,,
6036,33,SUTRISNO RUDIYANTO,BANYUMAS,27736,ANGGOTA KOMISI A,FRAKSI PKS,,
6037,33,"SETYA ARINUGROHO, A.Md",BANYUMAS,19/01/1974,ANGGOTA KOMISI B,FRAKSI PKS,,
6038,33,"MUFARRIHAN, Lc",SEMARANG,25115,ANGGOTA KOMISI C,FRAKSI PKS,,
6039,33,"H. EKO PURWANTO, SE., MM",BANYUMAS,17/08/1971,ANGGOTA KOMISI D,FRAKSI PKS,,
6040,33,"SAMSUDIN, SE",BANYUMAS,15/10/1968,WAKIL KETUA KOMISI C,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6041,33,AGUS SUPRIYANTO,BANYUMAS,24936,ANGGOTA KOMISI B,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6042,33,H. ANANG AGUS KOSTRAD DIHARTO,BANYUMAS,29/12/1967,ANGGOTA KOMISI B,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6043,33,"SARDI SUSANTO, S.Pt",BANYUMAS,25117,KETUA KOMISI A,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6044,33,AGUS PRIYANGGODO,BANYUMAS,25/11/1972,ANGGOTA KOMISI C,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6045,33,"H. BAMBANG PUDJIANTO, BE",BANYUMAS,21469,KETUA BADAN LEGISLASI DAERAH,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6046,33,DIAH HANDAYANI NASTITI,JAKARTA,22/09/1991,ANGGOTA KOMISI A,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6047,33,LULIN WISNU PRAJOKO,BANYUMAS,24/01/1974,KETUA BADAN KEHORMATAN,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6048,33,PUJI TRIONO,PEKALONGAN,20913,ANGGOTA KOMISI C,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6049,33,drg. ANDRIAS KARTIKOSARI,PURBALINGGA,28436,ANGGOTA KOMISI D,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6050,33,"JULI KRISDIANTO, SE",BANYUMAS,28/07/1975,KETUA DPRD,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6051,33,"DIDI RUDIANTO, AMd.Par",BANYUMAS,24755,ANGGOTA KOMISI D,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6052,33,WERDININGSIH,BANYUMAS,18/06/1946,ANGGOTA KOMISI A,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6053,33,"SHINTA LAILA, SH., MH",CILACAP,27735,WAKIL KETUA KOMISI D,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6054,33,H. IMAM SUWARTO,BANYUMAS,20/08/1951,ANGGOTA KOMISI D,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6055,33,"SUBAGYO, S.Pd",BANYUMAS,17/02/1973,KETUA KOMISI B,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6056,33,"SETIA BUDIYANTO, S.Hut",BANYUMAS,28/03/1977,ANGGOTA KOMISI C,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6057,33,Drs. H. SLAMET MARSUDIONO,BANJARNEGARA,18297,WAKIL KETUA KOMISI A,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6058,33,"H. SUPANGKAT, SH., MH",PURWOKERTO,29/08/1954,WAKIL KETUA DPRD,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6059,33,Drs. NANUNG ASTOTO,BANYUMAS,19/10/1960,KETUA KOMISI C,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6060,33,"H. WAHYU INDRA GANDHI, S.Sos., M",MPURWOKERTO,13/12/1969,ANGGOTA KOMISI B,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6061,33,DODET SURYONDARU MADURANTO,PAMEKASAN,14/09/1972,ANGGOTA KOMISI D,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6062,33,"YOGA SUGAMA, SE",JAKARTA,19/01/1960,SEKRETARIS KOMISI D,FRAKSI PARTAI GERINDRA,,
6063,33,"SAIFUDDIN, SH",BANYUMAS,23020,ANGGOTA KOMISI A,FRAKSI PARTAI GERINDRA,,
6064,33,M. ERLANGGA ADI NUGRAHA,PURWOKERTO,30295,ANGGOTA KOMISI D,FRAKSI PARTAI GERINDRA,,
6065,33,Ir. BUDIYONO,BANYUMAS,15/01/1958,WAKIL KETUA DPRD,FRAKSI PARTAI GERINDRA,,
6066,33,"RACHMAT IMANDA, SE. Ak",BANYUMAS,27399,ANGGOTA KOMISI C,FRAKSI PARTAI GERINDRA,,
6067,33,SUTRI HANDAYANI,BANYUMAS,25903,ANGGOTA KOMISI B,FRAKSI PARTAI GERINDRA,,
6068,33,"IMAM PURWONO, SE., S.Pd",BANYUMAS,27156,ANGGOTA KOMISI A,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6069,33,"SUHARTO, ST., MT",SEMARANG,17295,WAKIL KETUA BADAN LEGISLASI DAERA,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6070,33,PENI RAHAYU,JAKARTA,28/10/1965,ANGGOTA KOMISI D,FRAKSI PARTAI GOLKAR-DEMOKRAT,,
6071,33,"PUTUT DIAN WIDAYANTO, SE",BANYUMAS,27283,ANGGOTA KOMISI C,FRAKSI PAN,,
6072,33,ABIDILAH EFFENDI,SUMPIUH,26/04/1969,ANGGOTA KOMISI A,FRAKSI PAN,,
6073,33,"AKHMAD SAIFUL HADI, S.Hut",BANYUMAS,25571,WAKIL KETUA KOMISI B,FRAKSI PAN,,
6074,33,Ir. H. NUR ZAMAN AS,PURBALINGGA,27/08/1959,ANGGOTA KOMISI D,FRAKSI PAN,,
6075,33,KAMAN,BANYUMAS,25/12/1967,SEKRETARIS KOMISI C,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6076,33,"KUNTORO, SH",BANYUMAS,22/01/1967,ANGGOTA KOMISI B,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6077,33,"AMAD FAIZIN, A.Md",BANYUMAS,25/02/1969,ANGGOTA KOMISI A,"FRAKSI PDI-PERJUANGAN, PPP dan NasDem",,
6078,33,,,,,,,
6079,33,IMAM ROYANI,BREBES,12-07-1974,KETUA KOMISI IV,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. SONGGOM - DESA DUKUH MAJA RT.01 RW.05,
6080,33,"MUSTOLAH, S.H.,M.M.",BREBES,14-09-1975,KETUA BADAN LEGESLASI,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. TONJONG - DUKUH BARUPRING RT.02 RW.09 LINGGAPURA,
6081,33,"AHMAD ZAMRONI, S.Ag.",BREBES,09-11-1970,ANGGOTA KOMISI II,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. PAGUYANGAN - DESA KRETEK RT.01 RW.01,
6082,33,ZUBAD FAHILATAH,BREBES,05-06-1970,SEKRETARIS KOMISI I,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. LARANGAN  - JL. TIRTO BARAT No. 48 RT.03 RW.05 DESA LARANGAN,
6083,33,"NASIRUL UMAM, S.T.",BREBES,27-05-1970,WAKIL KETUA PIMPINAN DPRD,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. BREBES - JL. DARUSALAM RT.05 RW.05 No. 68,MERANGKAP WKL KETUA BADAN ANGGARAN DAN BADAN MUSYAWARAH
6084,33,"Dra. HJ. MUNIFAH, AZ.",BREBES,05-02-1955,ANGGOTA KOMISI III,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. LOSARI - JL. PULOSAREN RT.01 RW.03,
6085,33,H. MUSYAFFA,BREBES,16-11-1983,ANGGOTA KOMISI IV,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. WANASARI - DESA TEGALGANDU RT.04 RW.05,
6086,33,"H. GHOFAR MUGHNI, S.P., M.Si.",BREBES,27-04-1980,ANGGOTA KOMISI I,PARTAI KEBANGKITAN BANGSA,KAB. BREBES/KEC. BULAKAMBA - DESA BULUSARI RT.04 RW.02,
6087,33,KHOLIDIN,BREBES,03-07-1971,ANGGOTA KOMISI IV,PARTAI KEADILAN SEJAHTERA,KAB. BREBES/KEC. SONGGOM - DESA SONGGOM LOR RT. 02 RW. 02,
6088,33,H. SURURUL FUAD. LC.,BREBES,02-08-1977,ANGGOTA KOMISI IV,PARTAI KEADILAN SEJAHTERA,KAB. BREBES/KEC. BUMIAYU - KALIERANG RT. 07 RW. 02,
6089,33,"ANSOR, S.S.",BREBES,12-02-1971,WAKIL KETUA KOMISI II,PARTAI KEADILAN SEJAHTERA,KAB. BREBES/KEC. LARANGAN DESA KARANG BALE RT. 04 RW 01,
6090,33,"WARSUDI, S.Pd.I",BREBES,19-08-1978,WAKIL KETUA PIMPINAN DPRD,PARTAI KEADILAN SEJAHTERA,KAB. BREBES/KEC. BANJARHARJO - DESA CIBENDUNG RT 13 RW 03,"MERANGKAP WKL KETUA BADAN ANGGARAN DAN BADAN MUSYAWARAH
"
6091,33,SYAEFULLAH,BREBES,11-06-1974,KETUA BADAN KEHORMATAN,PARTAI KEADILAN SEJAHTERA,KAB. BREBES/KEC. KERSANA - DESA CIGEDOG RT 01 RW 01,
6092,33,WAMADIHARJO,BREBES,11-02-1972,ANGGOTA KOMISI III,PARTAI KEADILAN SEJAHTERA,KAB. BREBES/KEC. BULAKAMBA - DESA GRINTING RT 08 RW 01,
6093,33,"WARASKAH YANTI, S.H.",JAKARTA,05-05-1963,ANGGOTA KOMISI I,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. BREBES - DESA PULOSARI RT.02 RW.01,
6094,33,SARYONO,BREBES,09-01-1969,ANGGOTA KOMISI III,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. SONGGOM - DESA SONGGOM LOR RT.01 RW.03,
6095,33,"NASIKUN, HMS",BREBES,12-05-1966,ANGGOTA KOMISI II,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. SIRAMPOG - DESA MENDALA RT.04 RW.01,
6096,33,"Hj. TRI MURDININGSIH, S.Psi.",BREBES,10-12-1980,WAKIL KETUA KOMISI IV,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. PAGUYANGAN - DESA PAGUYANGAN RT.01 RW.03,
6097,33,DR. ILLIA AMIN,BREBES,23-06-1947,KETUA PIMPINAN DPRD,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. BANTARKAWUNG - DESA JIPANG RT. 01 RW.01,MERANGKAP  KETUA BADAN ANGGARAN DAN BADAN MUSYAWARAH
6098,33,SUKIRSO,BREBES,04-06-1959,WAKIL KETUA BADAN KEHORMATAN,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. SALEM - DESA SALEM RT.01 RW.05,
6099,33,CAHRUDIN,BREBES,04-03-1969,KETUA KOMISI III,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. KETANGGUNGAN - DESA BAROS RT.07 RW.03,
6100,33,MOH. RIZKI UBAIDILAH,BREBES,30-07-1989,WAKIL KETUA KOMISI I,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. KETANGGUNGAN - DESA KETANGGUNGAN RT.07 RW.02,
6101,33,SUHERMAN,BREBES,31-08-1971,ANGGOTA KOMISI III,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. TANJUNG - DESA LUWUNGGEDE RT.01 RW.03,
6102,33,"Hj. KHARIROH, M.PD",BREBES,30-11-1956,ANGGOTA KOMISI IV,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. BREBES - PASAR BATANG RT.01 RW.10,
6103,33,TRISNO WARSUM DEMAH,BREBES,30-06-1971,ANGGOTA KOMISI II,PARTAI  PDI-PERJUANGAN,KAB. BREBES/KEC. BULAKAMBA - DESA BULAKPAREN RT.03 RW.02,
6104,33,"Hj. SITI MAZKIYAH, S.H,.M.M.Kes.",BREBES,03-08-1952,KETUA KOMISI I,PARTAI GOLONGAN KARYA,KAB. BREBES/KEC. BREBES - JL. HAJI AGUS SALIM RT.04 RW.10 No. 49 BREBES,
6105,33,"PAMOR WICAKSONO, S.H.",BREBES,22-04-1981,ANGGOTA KOMISI IV,PARTAI GOLONGAN KARYA,KAB. BREBES/KEC. BREBES - DESA BUARAN RT.03 RW.03 JATIBARANG,
6106,33,"ACHMAD MAFRUKHI, S.E.",BREBES,25-07-1981,ANGGOTA KOMISI III,PARTAI GOLONGAN KARYA,KAB. BREBES/KEC. PAGUYANGAN - KARANG ANYAR RT.09 RW.04 PAGUYANGAN,
6107,33,SUDONO,BREBES,12-12-1963,WAKIL KETUA PIMPINAN DPRD,PARTAI GOLONGAN KARYA,KAB. BREBES/KEC. BANTARKAWUNG - DUKUH JETAK DESA SINDANGWANGI RT.05 RW.03,MERANGKAP  WKL. KETUA BADAN ANGGARAN DAN BADAN MUSYAWARAH
6108,33,"ZUBAEDAH, S.Ag.",BREBES,09-03-1973,ANGGOTA KOMISI I,PARTAI GOLONGAN KARYA,KAB. BREBES/KEC. BREBES - PERUM TRANSQUALITY RT.01 RW.14 No.B/9 PASAR BATANG BREBES,
6109,33,"M. KHAJIRIN, S.Pd.i",BREBES,08-09-1962,WAKIL KETUA KOMISI III,PARTAI GOLONGAN KARYA,KAB. BREBES/KEC. LOSARI - DESA PRAPAG LOR RT.03 RW.03,
6110,33,"TEGUH WAHID TURMUDI, S.H.",BREBES,17-08-1980,ANGGOTA KOMISI II,PARTAI GOLONGAN KARYA,KAB. BREBES/KEC. BULAKAMBA - JL. RAYA KLUWUT RT.02 RW.05 KLUWUT,
6111,33,RAWUH GUNAWAN,BREBES,04-09-1966,SEKRETARIS KOMISI II,PARTAI GERAKAN INDONESIA RAYA,KAB. BREBES/KEC. SONGGOM - DESA WANACALA RT.01 RW.03,
6112,33,NUR ENDRO,BREBES,19-04-1953,ANGGOTA KOMISI IV,PARTAI GERAKAN INDONESIA RAYA,KAB. BREBES/KEC. BUMIAYU - JL. DIPONEGORO JATISAWIT RT.03  RW.05,
6113,33,"WURJA, S.E.",BREBES,25-09-1968,ANGGOTA KOMISI III,PARTAI GERAKAN INDONESIA RAYA,KAB. BREBES/KEC. LARANGAN - DESA WLAHAR RT.07 RW.03,
6114,33,H. MUHAEMIN,BREBES,21-08-1977,ANGGOTA KOMISI II,PARTAI GERAKAN INDONESIA RAYA,KAB. BREBES/KEC. LOSARI - DESA PRAPAG KIDUL RT.04 RW.03,
6115,33,"MUHAIMIN SADIRUN, S.H,. M.H.",BREBES,17-09-1964,WAKIL KETUA BADAN LEGESLASI,PARTAI GERAKAN INDONESIA RAYA,KAB. BREBES/KEC. WANASARI - DESA PEBATAN RT.01 RW.01,
6116,33,"H. MI'RAZ AMINUDIN, S.Pd.",BREBES,2-10-1968,ANGGOTA KOMISI II,PARTAI DEMOKRAT,KAB. BREBES/KEC. SONGGOM - DESA JATIROKEH RT.04 RW.01,
6117,33,AHMAD ZAZULI,BREBES,9-2-1968,ANGGOTA KOMISI I,PARTAI DEMOKRAT,KAB. BREBES/KEC. TONJONG - DESA TONJONG RT.03 RW.06,
6118,33,"HERI FITRIANSYAH, S.T.",BREBES,24-12-1985,SEKRETARIS KOMISI III,PARTAI DEMOKRAT,KAB. BREBES/KEC. LARANGAN - JL. A. YANI RT.02 RW.01 DESA SLATRI,
6119,33,Hj. MUTIARA,BREBES,08-06-1969,ANGGOTA KOMISI IV,PARTAI DEMOKRAT,KAB. BREBES/KEC. WANASARI - DESA TANJUNGSARI RT.08 RW.03,
6120,33,ERIN YULIA S,BREBES,03-07-1972,ANGGOTA KOMISI I,PARTAI AMANAT NASIONAL,KAB. BREBES/KEC. WANASARI - JL. PEMUDA RT.03 RW.05 No. 14 SAWOJAJAR,
6121,33,JONI WALUYO,BREBES,08-06-1972,ANGGOTA KOMISI III,PARTAI AMANAT NASIONAL,KAB. BREBES/KEC. SIRAMPOG - DUKUH PAINGAN RT.04 RW.01 DESA DAWUHAN,
6122,33,H. ABDUL GOFIR,BREBES,27-06-1961,ANGGOTA KOMISI IV,PARTAI AMANAT NASIONAL,KAB. BREBES/KEC. BANTARKAWUNG - DESA PANGEBATAN RT.01 RW.01,
6123,33,SUWARNO,BREBES,09-03-1973,ANGGOTA KOMISI II,PARTAI AMANAT NASIONAL,KAB. BREBES/KEC. BANJARHARJO - DESA BANJARHARJO RT.08 RW.01,
6124,33,ZAKI SAFRUDIN P,BREBES,04-08-1972,KETUA KOMISI II,PARTAI AMANAT NASIONAL,KAB. BREBES/KEC. WANASARI - JL. PEMUDA DESA SAWOJAJAR RT.03 RW.05 NO. 14,
6125,33,"H. IMAM SAIRI, S.Pd.I.",BREBES,07-07-1963,ANGGOTA KOMISI IV,PPP - HANURA,KAB. BREBES/KEC. BUMIAYU - DESA PRUWATAN  RT 07 RW 02,
6126,33,MOH. ZAMRONI,BREBES,12-02-1973,ANGGOTA KOMISI I,PPP - HANURA,KAB. BREBES/KEC. LOSARI - DESA LIMBANGAN RT.03 RW.04,
6127,33,H. ACHMAD KHUMAIDI,BREBES,06-04-1951,ANGGOTA KOMISI III,PPP - HANURA,KAB. BREBES/KEC. WANASARI - DESA KEBOLEDAN RT.16 RW.02,
6128,33,WAIDIN,BREBES,15-10-1972,ANGGOTA KOMISI II,PPP - HANURA,KAB. BREBES/KEC. TANJUNG - DS. KEMURANG KULON RT. 05 RW. 02,
6129,33,,,,,,,
6130,33,"AGUS  SISWANTO,S.Sos",Grobogan,25 Juni 1973,Ketua merangkap Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421145,
6131,33,SUTARLAN,Grobogan,19 Mei 1963,Wakil Ketua merangkap Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421146,
6132,33,BAMBANG ISMOYO,Grobogan,26 Juni 1969,Sekretaris merangkap Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421147,
6133,33,"SRI  SUMARNI,SH,MM.",Grobogan,05 September 1960,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421148,
6134,33,"HERU  SANTOSA,SH,MM.",Grobogan,10 Agustus 1972,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421149,
6135,33,H.EKO BUDI SANTOSA,Grobogan,03 Mei 1965,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421150,
6136,33,MARYOTO,Grobogan,07 November 1969,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421151,
6137,33,"Hj. SRI SETYOWATI,SH",Grobogan,14 Februari 1951,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421152,
6138,33,"BAMBANG  GURITNO,SH,MM.",Grobogan,07 Juni 1967,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421153,
6139,33,H. BUKHORI,Sragen,10 April 1965,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421154,
6140,33,"SISWATI  BUDHIYANI,A.Mkes",Grobogan,06 Juni 1972,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421155,
6141,33,"DHEKY KENEDI JADMIKO PUTRO,ST",Grobogan,17 Juli 1984,Anggota,FRAKSI PDI PERJUANGAN,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421156,
6142,33,"EDY  MARYONO,SH,MM",Salatiga,23 April 1968,Ketua merangkap Anggota,FRAKSI PARTAI KEBANGKITAN BANGSA,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421157,
6143,33,AGUS DWI PRIYANTO,Grobogan,08 Januari 1962,Wakil Ketua merangkap Anggota,FRAKSI PARTAI KEBANGKITAN BANGSA,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421158,
6144,33,"NUR ALI MURSIDI,S.Ag,M.Si",Grobogan,10 Nopember 1968,Sekretaris merangkap Anggota,FRAKSI PARTAI KEBANGKITAN BANGSA,Jl. Bhayangkara No.3 Purwodadi-Grobogan Tlp (0292)421159,
